option_type,expire_date,symbol,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,2024-06-21,AMZN,AMZN240621C00081000,2022-10-21 18:31:13+00:00,81.0,51.0,50.55,51.7,5.91,13.107119,3.0,150.0,0.5614057531738281,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00082000,2022-09-28 16:10:11+00:00,82.0,48.36,49.7,51.0,0.0,0.0,202.0,141.0,0.5563398858642579,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00082500,2022-10-10 18:48:51+00:00,82.5,45.55,49.55,50.65,0.0,0.0,4.0,124.0,0.5570723004150393,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00083000,2022-09-29 14:02:52+00:00,83.0,45.75,49.2,50.3,0.0,0.0,10.0,69.0,0.5554243676757813,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00084000,2022-10-19 14:54:35+00:00,84.0,46.1,48.65,49.55,0.0,0.0,10.0,106.0,0.5531660894775392,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00085000,2022-10-19 15:53:46+00:00,85.0,45.35,47.9,48.9,0.0,0.0,1.0,451.0,0.5496871203613283,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00086000,2022-09-28 16:12:55+00:00,86.0,45.85,47.0,48.25,0.0,0.0,40.0,27.0,0.5444686666870118,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00087000,2022-10-14 14:19:16+00:00,87.0,40.33,46.4,47.65,0.0,0.0,2.0,113.0,0.5431564239501954,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00087500,2022-10-20 13:51:45+00:00,87.5,44.45,46.05,47.25,0.0,0.0,15.0,145.0,0.5407760766601564,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00088000,2022-10-17 13:39:31+00:00,88.0,39.92,45.75,46.95,0.0,0.0,2.0,187.0,0.5400436621093752,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00089000,2022-10-20 15:41:22+00:00,89.0,45.07,45.15,46.2,0.0,0.0,2.0,107.0,0.5369003829956055,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00090000,2022-10-19 13:53:07+00:00,90.0,41.37,44.55,45.6,0.0,0.0,1.0,736.0,0.5353134848022462,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00091000,2022-09-29 18:31:39+00:00,91.0,39.95,43.9,45.1,0.0,0.0,2.0,135.0,0.5341538284301758,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00092000,2022-09-12 13:48:31+00:00,92.0,55.85,37.8,38.65,0.0,0.0,1.0,0.0,0.4208431939697266,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00092500,2022-10-12 18:18:39+00:00,92.5,34.91,42.85,44.0,0.0,0.0,1.0,108.0,0.52774520111084,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00093000,2022-10-12 14:46:29+00:00,93.0,37.0,42.5,43.65,0.0,0.0,5.0,2469.0,0.5257615783691407,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00094000,2022-08-26 17:30:57+00:00,94.0,52.95,37.4,38.5,0.0,0.0,20.0,278.0,0.44159493957519536,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00095000,2022-10-19 16:57:00+00:00,95.0,38.56,41.3,42.4,0.0,0.0,1.0,1499.0,0.5213060565185546,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00096000,2022-10-07 18:31:33+00:00,96.0,37.5,40.7,41.9,0.0,0.0,1.0,494.0,0.520237951965332,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00097000,2022-10-13 18:59:40+00:00,97.0,35.68,40.15,41.25,0.0,0.0,2.0,201.0,0.5180712255859375,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00097500,2022-10-11 19:01:42+00:00,97.5,35.25,40.05,40.8,0.0,0.0,2.0,279.0,0.5174608801269531,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00098000,2022-10-19 16:59:38+00:00,98.0,36.82,39.6,40.5,0.0,0.0,2.0,348.0,0.5148058773803711,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00099000,2022-10-18 16:27:27+00:00,99.0,37.26,38.9,39.9,0.0,0.0,122.0,445.0,0.5115100119018555,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00100000,2022-10-21 17:45:27+00:00,100.0,38.7,38.4,39.3,2.9000015,8.100563,16.0,7209.0,0.5100757000732423,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00102500,2022-10-21 19:07:45+00:00,102.5,37.5,37.0,37.85,1.0,2.739726,12.0,1008.0,0.5051929364013672,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00105000,2022-10-21 17:50:53+00:00,105.0,35.45,35.45,36.35,1.0600014,3.0822954,10.0,3588.0,0.5063220755004882,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00107500,2022-10-20 19:57:47+00:00,107.5,31.8,34.1,35.05,-0.6000023,-1.8518589,1.0,949.0,0.5026600027465821,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00110000,2022-10-21 14:18:14+00:00,110.0,31.67,32.95,33.7,0.79999924,2.5915103,6.0,3243.0,0.4975636181640626,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00112500,2022-10-18 17:23:35+00:00,112.5,29.92,31.4,32.35,0.0,0.0,6.0,522.0,0.4920399917602539,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00115000,2022-10-21 18:30:36+00:00,115.0,30.55,30.05,30.95,0.54999924,1.8333308,17.0,5868.0,0.48520412261962886,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00117500,2022-10-18 19:49:59+00:00,117.5,29.88,28.85,29.9,0.0,0.0,26.0,1206.0,0.48398343170166025,True,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00120000,2022-10-21 17:31:23+00:00,120.0,27.5,27.85,28.7,1.0,3.7735848,17.0,4196.0,0.47971101348876954,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00122500,2022-10-21 16:10:14+00:00,122.5,25.9,26.6,27.35,-0.30000114,-1.1450425,1.0,1006.0,0.4724479025268554,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00125000,2022-10-21 17:58:18+00:00,125.0,25.5,25.5,26.0,1.5200005,6.3386173,57.0,7545.0,0.4647880670166016,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00127500,2022-10-21 17:26:15+00:00,127.5,24.1,24.4,25.2,1.3800011,6.0739484,5.0,848.0,0.4658561715698243,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00130000,2022-10-21 18:00:15+00:00,130.0,23.45,23.25,23.75,1.9000015,8.816712,26.0,7201.0,0.45572443695068365,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00132500,2022-10-18 15:02:38+00:00,132.5,21.25,22.45,22.95,0.0,0.0,13.0,951.0,0.4558770233154297,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00135000,2022-10-21 16:15:45+00:00,135.0,20.66,21.45,22.0,-0.44000053,-2.0853105,6.0,1536.0,0.4530694342041016,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00137500,2022-10-18 13:42:07+00:00,137.5,19.65,20.55,21.0,0.0,0.0,4.0,576.0,0.4490411541748046,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00140000,2022-10-21 19:08:01+00:00,140.0,19.88,19.7,20.1,1.7299995,9.531678,22.0,3048.0,0.44620304779052733,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00142500,2022-10-18 15:02:44+00:00,142.5,17.6,18.75,19.2,0.0,0.0,2.0,1169.0,0.4429682168579102,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00145000,2022-10-20 15:39:53+00:00,145.0,17.44,17.8,18.45,0.0,0.0,71.0,5544.0,0.44171700866699215,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00147500,2022-10-21 19:07:44+00:00,147.5,17.2,17.05,17.5,1.8500004,12.052119,20.0,483.0,0.4368037277221679,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00150000,2022-10-21 17:37:10+00:00,150.0,15.95,16.15,16.7,0.34999943,2.243586,17.0,5459.0,0.4339351040649414,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00152500,2022-10-18 16:27:27+00:00,152.5,14.45,15.45,16.0,0.0,0.0,24.0,281.0,0.4322871713256836,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00155000,2022-10-17 14:17:00+00:00,155.0,12.45,14.8,15.3,0.0,0.0,54.0,967.0,0.4302730313110352,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00157500,2022-10-18 16:16:25+00:00,157.5,13.2,14.1,14.6,0.0,0.0,2.0,363.0,0.42783164947509766,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00160000,2022-10-21 16:33:08+00:00,160.0,12.9,13.3,13.7,0.6499996,5.3061194,2.0,3724.0,0.4216671603393555,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00162500,2022-10-18 18:34:33+00:00,162.5,12.05,12.8,13.25,0.0,0.0,159.0,985.0,0.4226742303466796,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00165000,2022-10-21 19:03:32+00:00,165.0,12.35,12.2,12.65,1.0,8.810573,11.0,1990.0,0.42081267669677735,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00167500,2022-10-21 17:07:11+00:00,167.5,11.5,11.65,12.0,1.8000002,18.556704,48.0,457.0,0.41769991485595703,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00170000,2022-10-20 19:32:15+00:00,170.0,10.0,11.1,11.45,0.0,0.0,6.0,3083.0,0.41596043029785157,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00172500,2022-10-21 18:24:08+00:00,172.5,10.6,10.5,11.0,3.4000006,47.222233,2.0,1498.0,0.41565525756835936,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00175000,2022-10-21 16:19:17+00:00,175.0,9.55,10.0,10.25,0.5500002,6.111113,1.0,3026.0,0.4095823202514648,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00177500,2022-10-17 19:39:49+00:00,177.5,8.17,9.5,10.0,0.0,0.0,21.0,901.0,0.41223732299804683,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00180000,2022-10-21 18:07:52+00:00,180.0,9.15,9.0,9.45,0.8499994,10.240956,2.0,10920.0,0.4090940438842773,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00182500,2022-10-13 15:00:32+00:00,182.5,6.15,8.65,9.05,0.0,0.0,2.0,838.0,0.4083921466064453,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00185000,2022-10-21 18:55:22+00:00,185.0,8.3,8.2,8.65,0.8000002,10.666669,5.0,2301.0,0.40738507659912115,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00187500,2022-10-18 14:16:41+00:00,187.5,7.5,7.75,8.25,0.0,0.0,1.0,609.0,0.40607283386230464,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00190000,2022-10-20 19:02:00+00:00,190.0,6.8,7.45,7.85,0.0,0.0,2.0,899.0,0.4044859356689453,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00192500,2022-10-11 17:11:17+00:00,192.5,6.45,7.05,7.45,0.0,0.0,1.0,310.0,0.40253283020019537,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00195000,2022-10-18 14:34:36+00:00,195.0,6.32,6.75,7.1,0.0,0.0,1.0,346.0,0.40131213928222653,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00197500,2022-10-21 18:01:53+00:00,197.5,6.5,6.3,6.7,1.9000001,41.30435,1.0,204.0,0.3987486883544922,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00200000,2022-10-21 19:07:44+00:00,200.0,6.34,6.1,6.45,0.78999996,14.234233,62.0,11824.0,0.39905386108398444,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00202500,2022-10-18 13:31:36+00:00,202.5,5.89,5.8,6.15,0.0,0.0,200.0,396.0,0.39801627380371096,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00205000,2022-10-17 13:42:42+00:00,205.0,4.4,5.5,5.85,0.0,0.0,1.0,291.0,0.3967345483398438,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00207500,2022-10-21 16:31:15+00:00,207.5,5.01,5.2,5.6,0.5600004,12.58428,5.0,118.0,0.3963073065185547,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00210000,2022-10-20 18:33:36+00:00,210.0,4.6,5.0,5.35,0.0,0.0,1.0,807.0,0.39563592651367196,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00212500,2022-10-21 18:09:18+00:00,212.5,4.7,4.75,5.0,0.39999962,9.302317,1.0,336.0,0.39227902648925783,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00215000,2022-10-18 18:34:19+00:00,215.0,4.32,4.5,4.9,0.0,0.0,2.0,565.0,0.3947204083251954,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00217500,2022-10-17 19:31:08+00:00,217.5,3.7,4.3,4.7,0.0,0.0,3.0,199.0,0.39456782196044926,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00220000,2022-10-21 14:05:06+00:00,220.0,3.84,4.1,4.45,0.03999996,1.0526305,3.0,341.0,0.39291988922119137,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00222500,2022-10-13 14:16:43+00:00,222.5,3.1,3.9,4.25,0.0,0.0,2.0,385.0,0.39227902648925783,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00225000,2022-10-20 16:28:02+00:00,225.0,3.5,3.7,4.05,-0.099999905,-2.7777753,1.0,2604.0,0.3914245428466796,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00227500,2022-10-21 17:42:32+00:00,227.5,3.6,3.55,3.9,0.24000001,7.1428576,1.0,461.0,0.39172971557617187,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00230000,2022-10-20 14:14:51+00:00,230.0,3.35,3.35,3.75,0.0,0.0,1.0,982.0,0.3918517846679687,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C00235000,2022-10-21 18:59:10+00:00,235.0,3.25,3.15,3.3,0.20000005,6.5573783,12.0,6260.0,0.38709109008789055,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01080000,2022-05-24 19:52:26+00:00,1080.0,1475.05,1476.5,1495.5,0.0,0.0,1.0,4.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01100000,2022-05-19 13:56:47+00:00,1100.0,1200.0,1459.5,1478.5,0.0,0.0,,3.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01140000,2022-05-20 14:08:48+00:00,1140.0,1173.15,1426.0,1445.0,0.0,0.0,1.0,1.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01200000,2022-05-25 13:49:53+00:00,1200.0,1046.0,1376.5,1395.0,0.0,0.0,1.0,2.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01220000,2022-06-03 16:37:50+00:00,1220.0,1359.0,1360.5,1379.0,58.849976,4.5263987,1.0,2.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01240000,2022-05-24 17:41:25+00:00,1240.0,1018.15,1344.0,1362.5,0.0,0.0,1.0,3.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01260000,2022-05-12 13:30:56+00:00,1260.0,985.0,1328.0,1347.0,0.0,0.0,1.0,3.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01280000,2022-05-09 15:40:39+00:00,1280.0,1114.0,1312.0,1331.0,0.0,0.0,4.0,9.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01300000,2022-05-05 19:06:32+00:00,1300.0,1175.8,1296.0,1314.5,0.0,0.0,,2.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01320000,2022-05-16 04:05:05+00:00,1320.0,1015.52,1280.0,1299.0,0.0,0.0,,1.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01340000,2022-05-16 04:05:05+00:00,1340.0,1015.8,1264.0,1283.0,0.0,0.0,,3.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01360000,2022-05-16 04:05:06+00:00,1360.0,1007.4,1248.5,1267.0,0.0,0.0,,4.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01380000,2022-05-16 04:05:06+00:00,1380.0,1001.45,1232.5,1251.0,0.0,0.0,,2.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01400000,2022-05-27 13:32:28+00:00,1400.0,1065.0,1217.0,1236.0,0.0,0.0,1.0,3.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01420000,2022-05-16 04:05:08+00:00,1420.0,1026.6,1202.0,1220.0,0.0,0.0,,5.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01440000,2022-05-13 19:54:40+00:00,1440.0,1018.1,1186.5,1205.0,0.0,0.0,3.0,9.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01460000,2022-05-16 04:05:09+00:00,1460.0,933.05,1171.0,1190.5,0.0,0.0,,1.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01480000,2022-05-06 19:46:32+00:00,1480.0,1031.69,1156.0,1174.0,0.0,0.0,1.0,1.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01500000,2022-06-01 14:28:45+00:00,1500.0,1154.1,1140.5,1159.0,0.0,0.0,2.0,13.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01540000,2022-06-01 14:18:33+00:00,1540.0,1132.35,1111.0,1130.0,0.0,0.0,1.0,2.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01560000,2022-06-01 14:17:37+00:00,1560.0,1112.95,1096.5,1115.0,0.0,0.0,1.0,4.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01580000,2022-06-01 14:30:00+00:00,1580.0,1094.0,1082.0,1100.5,0.0,0.0,1.0,2.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01600000,2022-06-01 19:13:07+00:00,1600.0,1095.6,1067.0,1086.0,0.0,0.0,2.0,27.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01620000,2022-05-19 15:46:34+00:00,1620.0,840.0,1052.5,1071.45,0.0,0.0,1.0,2.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01640000,2022-04-29 14:43:19+00:00,1640.0,1114.45,904.0,922.0,0.0,0.0,2.0,2.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01650000,2022-06-03 14:36:30+00:00,1650.0,1035.0,1032.0,1050.0,-50.0,-4.608295,1.0,5.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01680000,2022-05-16 04:05:16+00:00,1680.0,772.35,1010.0,1029.0,0.0,0.0,,2.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01700000,2022-05-31 15:02:41+00:00,1700.0,925.15,996.0,1015.0,0.0,0.0,1.0,3.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01720000,2022-05-23 15:20:36+00:00,1720.0,696.72,982.0,1000.5,0.0,0.0,,1.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01740000,2022-04-29 19:41:03+00:00,1740.0,998.0,838.0,856.0,0.0,0.0,1.0,1.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01750000,2022-05-24 16:14:24+00:00,1750.0,668.35,962.0,980.5,0.0,0.0,1.0,2.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01780000,2022-05-16 04:05:19+00:00,1780.0,671.77,941.0,959.5,0.0,0.0,,1.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01800000,2022-06-02 15:34:40+00:00,1800.0,936.69,928.0,947.0,0.0,0.0,1.0,17.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01820000,2022-05-31 15:11:00+00:00,1820.0,833.69,914.5,933.5,0.0,0.0,1.0,4.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01840000,2022-04-28 13:36:07+00:00,1840.0,1223.65,774.0,793.0,0.0,0.0,,2.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01850000,2022-05-20 14:21:03+00:00,1850.0,677.2,894.5,913.5,0.0,0.0,1.0,4.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01860000,2022-06-02 15:52:31+00:00,1860.0,905.0,888.0,906.5,0.0,0.0,2.0,123.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01880000,2022-05-11 17:44:45+00:00,1880.0,612.8,875.0,893.5,0.0,0.0,6.0,8.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01900000,2022-05-24 15:51:21+00:00,1900.0,582.31,862.5,881.0,0.0,0.0,2.0,31.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01920000,2022-05-24 15:51:21+00:00,1920.0,571.55,850.0,868.5,0.0,0.0,2.0,22.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01940000,2022-05-23 15:18:46+00:00,1940.0,834.0,837.0,856.0,0.0,0.0,2.0,7.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01950000,2022-06-03 15:23:38+00:00,1950.0,830.0,831.0,849.5,-52.840027,-5.9852324,1.0,15.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01960000,2022-06-02 17:44:37+00:00,1960.0,874.32,824.5,844.0,0.0,0.0,2.0,10.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C01980000,2022-06-03 14:29:00+00:00,1980.0,828.0,812.0,831.5,-29.599976,-3.4514897,1.0,13.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02000000,2022-06-02 19:48:15+00:00,2000.0,851.77,800.5,818.5,0.0,0.0,1.0,92.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02050000,2022-06-01 19:04:25+00:00,2050.0,789.77,770.0,788.5,0.0,0.0,2.0,26.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02100000,2022-06-02 13:32:59+00:00,2100.0,725.1,740.5,760.0,0.0,0.0,1.0,98.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02150000,2022-06-03 19:18:21+00:00,2150.0,712.75,712.05,731.0,-22.400024,-3.0470004,1.0,26.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02200000,2022-06-03 19:08:21+00:00,2200.0,696.51,684.0,703.0,-38.48999,-5.2367334,2.0,65.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02250000,2022-06-03 19:08:21+00:00,2250.0,669.46,656.5,676.0,-9.389954,-1.3832148,2.0,20.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02300000,2022-06-02 16:24:16+00:00,2300.0,661.17,630.5,649.45,0.0,0.0,7.0,213.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02350000,2022-06-03 19:54:08+00:00,2350.0,618.37,604.5,624.0,-33.330017,-5.114319,2.0,37.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02400000,2022-06-03 15:43:04+00:00,2400.0,584.0,580.0,599.5,-44.400024,-7.0655665,2.0,91.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02450000,2022-06-02 18:20:08+00:00,2450.0,601.88,556.0,575.0,0.0,0.0,5.0,29.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02500000,2022-06-03 19:54:08+00:00,2500.0,546.99,532.5,551.5,-33.809998,-5.8212805,8.0,387.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02550000,2022-06-02 19:34:18+00:00,2550.0,555.85,510.0,528.5,0.0,0.0,5.0,34.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02600000,2022-06-03 17:13:41+00:00,2600.0,501.6,488.0,507.0,-13.589996,-2.637861,1.0,29.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02650000,2022-06-03 14:31:56+00:00,2650.0,478.52,467.0,486.5,-31.900024,-6.2497597,1.0,14.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02700000,2022-06-03 19:32:26+00:00,2700.0,459.5,446.5,465.5,-32.950012,-6.691037,2.0,32.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02750000,2022-06-02 19:01:04+00:00,2750.0,455.0,427.0,446.5,0.0,0.0,2.0,14.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02800000,2022-06-02 16:37:46+00:00,2800.0,444.0,408.0,427.5,0.0,0.0,3.0,105.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02850000,2022-06-02 16:39:04+00:00,2850.0,425.0,390.0,409.0,0.0,0.0,5.0,30.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02900000,2022-06-02 15:16:03+00:00,2900.0,389.75,372.0,391.5,0.0,0.0,3.0,194.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C02950000,2022-06-02 16:24:16+00:00,2950.0,381.17,356.0,374.5,0.0,0.0,3.0,17.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C03000000,2022-06-03 19:15:36+00:00,3000.0,338.0,339.0,358.5,-31.220001,-8.455664,6.0,124.0,0.0,False,REGULAR,USD
CALLS,2024-06-21,AMZN,AMZN240621C03050000,2022-06-03 17:10:16+00:00,3050.0,339.33,324.0,343.0,-19.080017,-5.323517,1.0,8.0,0.0,False,REGULAR,USD
